x_path,label
./traffic-sign/train/00054/00007_00001.png,54
./traffic-sign/train/00038/00473_00000.png,38
./traffic-sign/train/00053/00181_00000.png,53
./traffic-sign/train/00028/01904_00001.png,28
./traffic-sign/train/00022/01105_00002.png,22
./traffic-sign/train/00020/01865_00002.png,20
./traffic-sign/train/00022/01312_00000.png,22
./traffic-sign/train/00022/00537_00001.png,22
./traffic-sign/train/00057/00461_00001.png,57
./traffic-sign/train/00017/00371_00000.png,17
./traffic-sign/train/00014/00448_00002.png,14
./traffic-sign/train/00014/01490_00000.png,14
./traffic-sign/train/00022/01292_00000.png,22
./traffic-sign/train/00045/01350_00000.png,45
./traffic-sign/train/00050/00581_00001.png,50
./traffic-sign/train/00007/01061_00000.png,7
./traffic-sign/train/00022/01169_00001.png,22
./traffic-sign/train/00056/00183_00001.png,56
./traffic-sign/train/00053/00176_00000.png,53
./traffic-sign/train/00022/01084_00002.png,22
./traffic-sign/train/00019/00170_00000.png,19
./traffic-sign/train/00040/01591_00000.png,40
./traffic-sign/train/00001/01662_00002.png,1
./traffic-sign/train/00061/00068_00000.png,61
./traffic-sign/train/00061/01275_00000.png,61
./traffic-sign/train/00041/00717_00002.png,41
./traffic-sign/train/00053/01551_00002.png,53
./traffic-sign/train/00053/01686_00000.png,53
./traffic-sign/train/00029/00650_00001.png,29
./traffic-sign/train/00040/00543_00001.png,40
./traffic-sign/train/00019/00916_00001.png,19
./traffic-sign/train/00022/00840_00001.png,22
./traffic-sign/train/00007/01653_00002.png,7
./traffic-sign/train/00032/01773_00001.png,32
./traffic-sign/train/00037/01344_00002.png,37
./traffic-sign/train/00038/00392_00001.png,38
./traffic-sign/train/00039/01242_00000.png,39
./traffic-sign/train/00022/00665_00000.png,22
./traffic-sign/train/00026/00246_00000.png,26
./traffic-sign/train/00019/00459_00001.png,19
./traffic-sign/train/00019/01131_00001.png,19
./traffic-sign/train/00018/00027_00002.png,18
./traffic-sign/train/00007/01605_00001.png,7
./traffic-sign/train/00034/01643_00002.png,34
./traffic-sign/train/00007/01080_00001.png,7
./traffic-sign/train/00032/01764_00002.png,32
./traffic-sign/train/00019/00982_00002.png,19
./traffic-sign/train/00022/00725_00000.png,22
./traffic-sign/train/00023/00465_00000.png,23
./traffic-sign/train/00039/01098_00000.png,39
./traffic-sign/train/00047/01476_00001.png,47
./traffic-sign/train/00061/00111_00002.png,61
./traffic-sign/train/00001/00876_00000.png,1
./traffic-sign/train/00001/01103_00002.png,1
./traffic-sign/train/00004/00282_00000.png,4
./traffic-sign/train/00007/01159_00002.png,7
./traffic-sign/train/00053/00705_00001.png,53
./traffic-sign/train/00051/01132_00000.png,51
./traffic-sign/train/00040/01729_00002.png,40
./traffic-sign/train/00061/00959_00001.png,61
./traffic-sign/train/00039/01805_00000.png,39
./traffic-sign/train/00044/01926_00002.png,44
./traffic-sign/train/00053/01559_00001.png,53
./traffic-sign/train/00053/00101_00002.png,53
./traffic-sign/train/00044/01966_00000.png,44
./traffic-sign/train/00032/00028_00001.png,32
./traffic-sign/train/00053/01120_00002.png,53
./traffic-sign/train/00028/00200_00001.png,28
./traffic-sign/train/00040/01178_00001.png,40
./traffic-sign/train/00047/00495_00001.png,47
./traffic-sign/train/00038/00855_00000.png,38
./traffic-sign/train/00032/00758_00002.png,32
./traffic-sign/train/00002/01515_00000.png,2
./traffic-sign/train/00032/01254_00001.png,32
./traffic-sign/train/00047/00041_00001.png,47
./traffic-sign/train/00053/01280_00001.png,53
./traffic-sign/train/00024/00355_00001.png,24
./traffic-sign/train/00007/01062_00000.png,7
./traffic-sign/train/00061/01262_00002.png,61
./traffic-sign/train/00013/01549_00001.png,13
./traffic-sign/train/00039/00955_00001.png,39
./traffic-sign/train/00047/00083_00001.png,47
./traffic-sign/train/00022/01073_00002.png,22
./traffic-sign/train/00053/01477_00001.png,53
./traffic-sign/train/00012/01565_00000.png,12
./traffic-sign/train/00014/00859_00002.png,14
./traffic-sign/train/00028/00019_00001.png,28
./traffic-sign/train/00041/00089_00002.png,41
./traffic-sign/train/00038/01000_00002.png,38
./traffic-sign/train/00001/00029_00002.png,1
./traffic-sign/train/00039/01753_00002.png,39
./traffic-sign/train/00039/00623_00001.png,39
./traffic-sign/train/00053/01154_00002.png,53
./traffic-sign/train/00057/00790_00002.png,57
./traffic-sign/train/00025/01183_00002.png,25
./traffic-sign/train/00057/01843_00002.png,57
./traffic-sign/train/00007/01485_00002.png,7
./traffic-sign/train/00038/00759_00001.png,38
./traffic-sign/train/00022/00843_00000.png,22
./traffic-sign/train/00039/00629_00002.png,39
./traffic-sign/train/00045/00035_00002.png,45
./traffic-sign/train/00059/01776_00002.png,59
./traffic-sign/train/00039/00955_00002.png,39
./traffic-sign/train/00031/00118_00001.png,31
./traffic-sign/train/00030/01695_00002.png,30
./traffic-sign/train/00047/01456_00002.png,47
./traffic-sign/train/00047/00496_00000.png,47
./traffic-sign/train/00057/00407_00000.png,57
./traffic-sign/train/00028/01675_00002.png,28
./traffic-sign/train/00043/00865_00001.png,43
./traffic-sign/train/00032/00938_00001.png,32
./traffic-sign/train/00032/01253_00001.png,32
./traffic-sign/train/00047/01596_00000.png,47
./traffic-sign/train/00047/01596_00002.png,47
./traffic-sign/train/00019/00126_00001.png,19
./traffic-sign/train/00031/00111_00001.png,31
./traffic-sign/train/00040/00862_00000.png,40
./traffic-sign/train/00038/01347_00000.png,38
./traffic-sign/train/00028/01456_00000.png,28
./traffic-sign/train/00056/01199_00001.png,56
./traffic-sign/train/00006/00327_00001.png,6
./traffic-sign/train/00039/01886_00000.png,39
./traffic-sign/train/00061/00042_00002.png,61
./traffic-sign/train/00053/01707_00002.png,53
./traffic-sign/train/00046/01021_00001.png,46
./traffic-sign/train/00032/01519_00001.png,32
./traffic-sign/train/00054/00768_00001.png,54
./traffic-sign/train/00032/01526_00001.png,32
./traffic-sign/train/00019/00170_00002.png,19
./traffic-sign/train/00023/00535_00001.png,23
./traffic-sign/train/00047/00485_00001.png,47
./traffic-sign/train/00014/00208_00001.png,14
./traffic-sign/train/00041/01298_00001.png,41
./traffic-sign/train/00044/01837_00001.png,44
./traffic-sign/train/00022/00053_00000.png,22
./traffic-sign/train/00035/00378_00000.png,35
./traffic-sign/train/00022/01786_00002.png,22
./traffic-sign/train/00041/00089_00001.png,41
./traffic-sign/train/00040/00797_00001.png,40
./traffic-sign/train/00019/00970_00002.png,19
./traffic-sign/train/00030/00714_00002.png,30
./traffic-sign/train/00007/00299_00000.png,7
./traffic-sign/train/00001/00136_00001.png,1
./traffic-sign/train/00032/01849_00002.png,32
./traffic-sign/train/00030/00710_00000.png,30
./traffic-sign/train/00057/00473_00002.png,57
./traffic-sign/train/00046/01021_00000.png,46
./traffic-sign/train/00007/00770_00000.png,7
./traffic-sign/train/00045/00129_00001.png,45
./traffic-sign/train/00022/01639_00002.png,22
./traffic-sign/train/00004/00623_00001.png,4
./traffic-sign/train/00044/00331_00002.png,44
./traffic-sign/train/00041/01148_00000.png,41
./traffic-sign/train/00022/01251_00002.png,22
./traffic-sign/train/00047/01379_00000.png,47
./traffic-sign/train/00019/00923_00001.png,19
./traffic-sign/train/00040/01178_00000.png,40
./traffic-sign/train/00022/00697_00002.png,22
./traffic-sign/train/00039/00643_00000.png,39
./traffic-sign/train/00022/01245_00001.png,22
./traffic-sign/train/00040/00765_00002.png,40
./traffic-sign/train/00058/00107_00000.png,58
./traffic-sign/train/00022/00878_00000.png,22
./traffic-sign/train/00040/01343_00002.png,40
./traffic-sign/train/00022/01210_00002.png,22
./traffic-sign/train/00028/00292_00002.png,28
./traffic-sign/train/00024/01870_00000.png,24
./traffic-sign/train/00028/00407_00000.png,28
./traffic-sign/train/00013/01466_00002.png,13
./traffic-sign/train/00052/00901_00001.png,52
./traffic-sign/train/00041/01434_00000.png,41
./traffic-sign/train/00019/00981_00000.png,19
./traffic-sign/train/00044/01837_00000.png,44
./traffic-sign/train/00054/00768_00000.png,54
./traffic-sign/train/00032/01013_00002.png,32
./traffic-sign/train/00022/01251_00000.png,22
./traffic-sign/train/00027/01667_00001.png,27
./traffic-sign/train/00056/00890_00000.png,56
./traffic-sign/train/00056/00296_00001.png,56
./traffic-sign/train/00022/01054_00001.png,22
./traffic-sign/train/00038/01839_00000.png,38
./traffic-sign/train/00056/01430_00000.png,56
./traffic-sign/train/00054/01497_00002.png,54
./traffic-sign/train/00022/01168_00002.png,22
./traffic-sign/train/00021/00554_00001.png,21
./traffic-sign/train/00043/00071_00002.png,43
./traffic-sign/train/00007/01537_00000.png,7
./traffic-sign/train/00007/00618_00001.png,7
./traffic-sign/train/00032/01249_00000.png,32
./traffic-sign/train/00028/00777_00001.png,28
./traffic-sign/train/00058/00775_00000.png,58
./traffic-sign/train/00061/01231_00001.png,61
./traffic-sign/train/00040/01608_00001.png,40
./traffic-sign/train/00041/01610_00002.png,41
./traffic-sign/train/00001/00136_00000.png,1
./traffic-sign/train/00024/00300_00002.png,24
./traffic-sign/train/00038/00438_00001.png,38
./traffic-sign/train/00052/00842_00000.png,52
./traffic-sign/train/00054/00135_00001.png,54
./traffic-sign/train/00061/00118_00000.png,61
./traffic-sign/train/00020/01836_00000.png,20
./traffic-sign/train/00031/00275_00001.png,31
./traffic-sign/train/00019/01222_00001.png,19
./traffic-sign/train/00061/00222_00000.png,61
./traffic-sign/train/00052/00729_00001.png,52
./traffic-sign/train/00031/00068_00001.png,31
./traffic-sign/train/00047/00804_00001.png,47
./traffic-sign/train/00022/00363_00002.png,22
./traffic-sign/train/00022/01043_00002.png,22
./traffic-sign/train/00040/01795_00001.png,40
./traffic-sign/train/00004/00145_00001.png,4
./traffic-sign/train/00018/01943_00001.png,18
./traffic-sign/train/00053/01623_00001.png,53
./traffic-sign/train/00022/01303_00002.png,22
./traffic-sign/train/00001/00900_00002.png,1
./traffic-sign/train/00007/01062_00002.png,7
./traffic-sign/train/00060/00209_00002.png,60
./traffic-sign/train/00061/00945_00000.png,61
./traffic-sign/train/00017/00253_00002.png,17
./traffic-sign/train/00059/01587_00002.png,59
./traffic-sign/train/00032/01713_00001.png,32
./traffic-sign/train/00038/00714_00000.png,38
./traffic-sign/train/00039/00940_00000.png,39
./traffic-sign/train/00040/01659_00000.png,40
./traffic-sign/train/00022/00362_00001.png,22
./traffic-sign/train/00044/00331_00000.png,44
./traffic-sign/train/00007/01782_00000.png,7
./traffic-sign/train/00010/01903_00000.png,10
./traffic-sign/train/00054/00593_00000.png,54
./traffic-sign/train/00022/01527_00000.png,22
./traffic-sign/train/00028/00517_00000.png,28
./traffic-sign/train/00039/01910_00001.png,39
./traffic-sign/train/00037/00100_00000.png,37
./traffic-sign/train/00038/01347_00001.png,38
./traffic-sign/train/00047/00482_00002.png,47
./traffic-sign/train/00039/00639_00001.png,39
./traffic-sign/train/00028/01366_00002.png,28
./traffic-sign/train/00061/01237_00001.png,61
./traffic-sign/train/00041/00084_00002.png,41
./traffic-sign/train/00043/00873_00002.png,43
./traffic-sign/train/00020/01594_00002.png,20
./traffic-sign/train/00061/01244_00002.png,61
./traffic-sign/train/00029/01365_00001.png,29
./traffic-sign/train/00030/01695_00001.png,30
./traffic-sign/train/00022/01620_00001.png,22
./traffic-sign/train/00017/01221_00002.png,17
./traffic-sign/train/00031/01957_00001.png,31
./traffic-sign/train/00041/01787_00000.png,41
./traffic-sign/train/00006/00220_00000.png,6
./traffic-sign/train/00054/00165_00002.png,54
./traffic-sign/train/00032/01502_00002.png,32
./traffic-sign/train/00060/01877_00000.png,60
./traffic-sign/train/00013/00138_00001.png,13
./traffic-sign/train/00028/01670_00002.png,28
./traffic-sign/train/00007/01700_00000.png,7
./traffic-sign/train/00035/01324_00000.png,35
./traffic-sign/train/00039/00291_00001.png,39
./traffic-sign/train/00038/01208_00002.png,38
./traffic-sign/train/00022/01255_00002.png,22
./traffic-sign/train/00007/01017_00002.png,7
./traffic-sign/train/00053/00101_00001.png,53
./traffic-sign/train/00038/01713_00000.png,38
./traffic-sign/train/00031/01894_00000.png,31
./traffic-sign/train/00044/01926_00000.png,44
./traffic-sign/train/00039/00291_00000.png,39
./traffic-sign/train/00019/01101_00000.png,19
./traffic-sign/train/00030/00328_00000.png,30
./traffic-sign/train/00005/00390_00000.png,5
./traffic-sign/train/00054/01624_00001.png,54
./traffic-sign/train/00039/01867_00001.png,39
./traffic-sign/train/00009/00286_00001.png,9
./traffic-sign/train/00047/01322_00000.png,47
./traffic-sign/train/00040/01411_00001.png,40
./traffic-sign/train/00019/00126_00000.png,19
./traffic-sign/train/00046/00827_00001.png,46
./traffic-sign/train/00001/00965_00002.png,1
./traffic-sign/train/00013/00257_00001.png,13
./traffic-sign/train/00029/01657_00000.png,29
./traffic-sign/train/00040/01025_00001.png,40
./traffic-sign/train/00019/00841_00001.png,19
./traffic-sign/train/00061/00060_00002.png,61
./traffic-sign/train/00007/00736_00002.png,7
./traffic-sign/train/00029/00909_00000.png,29
./traffic-sign/train/00041/00105_00000.png,41
./traffic-sign/train/00032/01263_00000.png,32
./traffic-sign/train/00022/01119_00001.png,22
./traffic-sign/train/00061/00957_00001.png,61
./traffic-sign/train/00022/01055_00001.png,22
./traffic-sign/train/00038/00418_00001.png,38
./traffic-sign/train/00041/01787_00002.png,41
./traffic-sign/train/00022/00687_00002.png,22
./traffic-sign/train/00013/00235_00000.png,13
./traffic-sign/train/00057/01934_00002.png,57
./traffic-sign/train/00025/00699_00002.png,25
./traffic-sign/train/00038/00438_00002.png,38
./traffic-sign/train/00061/00951_00001.png,61
./traffic-sign/train/00038/00904_00000.png,38
./traffic-sign/train/00047/00080_00000.png,47
./traffic-sign/train/00021/00478_00000.png,21
./traffic-sign/train/00032/01231_00003.png,32
./traffic-sign/train/00001/00881_00002.png,1
./traffic-sign/train/00061/01275_00002.png,61
./traffic-sign/train/00018/00573_00000.png,18
./traffic-sign/train/00032/01003_00000.png,32
./traffic-sign/train/00022/00936_00000.png,22
./traffic-sign/train/00019/00934_00002.png,19
./traffic-sign/train/00019/01229_00002.png,19
./traffic-sign/train/00039/01910_00002.png,39
./traffic-sign/train/00019/01311_00002.png,19
./traffic-sign/train/00061/00044_00002.png,61
./traffic-sign/train/00019/00964_00001.png,19
./traffic-sign/train/00016/00230_00002.png,16
./traffic-sign/train/00032/01715_00001.png,32
./traffic-sign/train/00050/00824_00000.png,50
./traffic-sign/train/00053/01621_00001.png,53
./traffic-sign/train/00061/01713_00000.png,61
./traffic-sign/train/00032/01524_00000.png,32
./traffic-sign/train/00017/00156_00002.png,17
./traffic-sign/train/00039/01235_00000.png,39
./traffic-sign/train/00039/00962_00001.png,39
./traffic-sign/train/00031/01716_00001.png,31
./traffic-sign/train/00019/01349_00000.png,19
./traffic-sign/train/00001/00455_00001.png,1
./traffic-sign/train/00019/01203_00002.png,19
./traffic-sign/train/00019/00146_00001.png,19
./traffic-sign/train/00022/00713_00000.png,22
./traffic-sign/train/00052/01131_00000.png,52
./traffic-sign/train/00050/00581_00000.png,50
./traffic-sign/train/00040/00787_00002.png,40
./traffic-sign/train/00029/00021_00001.png,29
./traffic-sign/train/00032/01824_00001.png,32
./traffic-sign/train/00032/01262_00002.png,32
./traffic-sign/train/00050/00322_00002.png,50
./traffic-sign/train/00019/00983_00001.png,19
./traffic-sign/train/00047/01358_00001.png,47
./traffic-sign/train/00013/01580_00001.png,13
./traffic-sign/train/00053/01041_00001.png,53
./traffic-sign/train/00031/00103_00000.png,31
./traffic-sign/train/00033/00586_00000.png,33
./traffic-sign/train/00010/01903_00001.png,10
./traffic-sign/train/00030/01293_00000.png,30
./traffic-sign/train/00022/01644_00001.png,22
./traffic-sign/train/00056/00296_00000.png,56
./traffic-sign/train/00061/00118_00001.png,61
./traffic-sign/train/00038/01019_00000.png,38
./traffic-sign/train/00053/01625_00002.png,53
./traffic-sign/train/00040/00997_00001.png,40
./traffic-sign/train/00059/01282_00002.png,59
./traffic-sign/train/00019/00816_00001.png,19
./traffic-sign/train/00028/01197_00000.png,28
./traffic-sign/train/00053/01136_00000.png,53
./traffic-sign/train/00046/00828_00002.png,46
./traffic-sign/train/00036/00676_00002.png,36
./traffic-sign/train/00018/01947_00000.png,18
./traffic-sign/train/00061/00927_00000.png,61
./traffic-sign/train/00007/01794_00000.png,7
./traffic-sign/train/00018/00009_00002.png,18
./traffic-sign/train/00040/00797_00002.png,40
./traffic-sign/train/00053/00674_00001.png,53
./traffic-sign/train/00022/00895_00002.png,22
./traffic-sign/train/00022/00702_00001.png,22
./traffic-sign/train/00034/00561_00000.png,34
./traffic-sign/train/00007/01598_00000.png,7
./traffic-sign/train/00038/00005_00002.png,38
./traffic-sign/train/00061/01911_00002.png,61
./traffic-sign/train/00032/01955_00001.png,32
./traffic-sign/train/00061/01935_00002.png,61
./traffic-sign/train/00044/01756_00000.png,44
./traffic-sign/train/00019/00981_00001.png,19
./traffic-sign/train/00044/01754_00000.png,44
./traffic-sign/train/00035/00592_00001.png,35
./traffic-sign/train/00022/00687_00000.png,22
./traffic-sign/train/00031/00111_00000.png,31
./traffic-sign/train/00040/01821_00001.png,40
./traffic-sign/train/00014/01135_00002.png,14
./traffic-sign/train/00028/01358_00002.png,28
./traffic-sign/train/00020/01900_00002.png,20
./traffic-sign/train/00039/00678_00001.png,39
./traffic-sign/train/00022/01067_00002.png,22
./traffic-sign/train/00040/01826_00002.png,40
./traffic-sign/train/00022/01295_00000.png,22
./traffic-sign/train/00007/00987_00000.png,7
./traffic-sign/train/00022/01137_00001.png,22
./traffic-sign/train/00007/01139_00000.png,7
./traffic-sign/train/00021/01920_00001.png,21
./traffic-sign/train/00026/00173_00001.png,26
./traffic-sign/train/00039/01871_00002.png,39
./traffic-sign/train/00061/00068_00001.png,61
./traffic-sign/train/00040/01361_00000.png,40
./traffic-sign/train/00008/01873_00001.png,8
./traffic-sign/train/00061/00063_00002.png,61
./traffic-sign/train/00042/01095_00000.png,42
./traffic-sign/train/00019/00805_00001.png,19
./traffic-sign/train/00061/01109_00001.png,61
./traffic-sign/train/00061/01111_00001.png,61
./traffic-sign/train/00040/00706_00000.png,40
./traffic-sign/train/00056/00151_00001.png,56
./traffic-sign/train/00019/00841_00002.png,19
./traffic-sign/train/00022/01066_00002.png,22
./traffic-sign/train/00018/00567_00002.png,18
./traffic-sign/train/00052/01743_00000.png,52
./traffic-sign/train/00061/01745_00002.png,61
./traffic-sign/train/00039/01242_00001.png,39
./traffic-sign/train/00039/01935_00002.png,39
./traffic-sign/train/00022/01493_00001.png,22
./traffic-sign/train/00041/00996_00000.png,41
./traffic-sign/train/00040/01566_00001.png,40
./traffic-sign/train/00001/00468_00001.png,1
./traffic-sign/train/00028/00292_00000.png,28
./traffic-sign/train/00041/00087_00002.png,41
./traffic-sign/train/00040/01343_00000.png,40
./traffic-sign/train/00034/01241_00001.png,34
./traffic-sign/train/00022/00883_00002.png,22
./traffic-sign/train/00033/00340_00002.png,33
./traffic-sign/train/00032/01002_00002.png,32
./traffic-sign/train/00039/01098_00002.png,39
./traffic-sign/train/00029/01496_00000.png,29
./traffic-sign/train/00040/00711_00000.png,40
./traffic-sign/train/00053/01793_00001.png,53
./traffic-sign/train/00001/01278_00000.png,1
./traffic-sign/train/00037/00099_00000.png,37
./traffic-sign/train/00031/01959_00002.png,31
./traffic-sign/train/00022/00932_00002.png,22
./traffic-sign/train/00022/01044_00001.png,22
./traffic-sign/train/00013/00884_00002.png,13
./traffic-sign/train/00027/01597_00001.png,27
./traffic-sign/train/00001/01590_00000.png,1
./traffic-sign/train/00027/01667_00002.png,27
./traffic-sign/train/00022/01560_00000.png,22
./traffic-sign/train/00031/00063_00002.png,31
./traffic-sign/train/00045/00615_00002.png,45
./traffic-sign/train/00035/01294_00002.png,35
./traffic-sign/train/00014/00406_00001.png,14
./traffic-sign/train/00037/01346_00000.png,37
./traffic-sign/train/00024/01845_00001.png,24
./traffic-sign/train/00053/01167_00002.png,53
./traffic-sign/train/00040/01177_00002.png,40
./traffic-sign/train/00048/01923_00002.png,48
./traffic-sign/train/00021/00546_00000.png,21
./traffic-sign/train/00061/01957_00002.png,61
./traffic-sign/train/00048/00128_00002.png,48
./traffic-sign/train/00038/00452_00001.png,38
./traffic-sign/train/00034/01646_00001.png,34
./traffic-sign/train/00024/01544_00000.png,24
./traffic-sign/train/00059/01586_00002.png,59
./traffic-sign/train/00022/01786_00001.png,22
./traffic-sign/train/00032/00927_00000.png,32
./traffic-sign/train/00025/00469_00001.png,25
./traffic-sign/train/00061/01231_00002.png,61
./traffic-sign/train/00040/01025_00000.png,40
./traffic-sign/train/00041/00085_00000.png,41
./traffic-sign/train/00054/01944_00002.png,54
./traffic-sign/train/00047/00492_00002.png,47
./traffic-sign/train/00042/01732_00002.png,42
./traffic-sign/train/00028/00898_00001.png,28
./traffic-sign/train/00019/01459_00000.png,19
./traffic-sign/train/00053/01154_00000.png,53
./traffic-sign/train/00022/01683_00001.png,22
./traffic-sign/train/00054/00162_00001.png,54
./traffic-sign/train/00035/00707_00002.png,35
./traffic-sign/train/00061/01889_00001.png,61
./traffic-sign/train/00038/00904_00001.png,38
./traffic-sign/train/00032/00653_00002.png,32
./traffic-sign/train/00016/00332_00000.png,16
./traffic-sign/train/00030/00714_00000.png,30
./traffic-sign/train/00038/01461_00000.png,38
./traffic-sign/train/00017/00188_00002.png,17
./traffic-sign/train/00042/00875_00000.png,42
./traffic-sign/train/00001/01103_00000.png,1
./traffic-sign/train/00041/01427_00000.png,41
./traffic-sign/train/00040/00997_00000.png,40
./traffic-sign/train/00018/00201_00002.png,18
./traffic-sign/train/00007/01406_00002.png,7
./traffic-sign/train/00019/01214_00002.png,19
./traffic-sign/train/00047/00496_00001.png,47
./traffic-sign/train/00007/01077_00002.png,7
./traffic-sign/train/00039/01863_00002.png,39
./traffic-sign/train/00007/01061_00001.png,7
./traffic-sign/train/00032/00441_00000.png,32
./traffic-sign/train/00017/01221_00001.png,17
./traffic-sign/train/00054/00593_00001.png,54
./traffic-sign/train/00032/00018_00000.png,32
./traffic-sign/train/00001/00897_00002.png,1
./traffic-sign/train/00023/00465_00002.png,23
./traffic-sign/train/00035/00020_00000.png,35
./traffic-sign/train/00061/00050_00000.png,61
./traffic-sign/train/00040/00817_00001.png,40
./traffic-sign/train/00017/00238_00000.png,17
./traffic-sign/train/00019/01311_00000.png,19
./traffic-sign/train/00032/00931_00001.png,32
./traffic-sign/train/00002/01722_00000.png,2
./traffic-sign/train/00024/00587_00000.png,24
./traffic-sign/train/00032/00361_00000.png,32
./traffic-sign/train/00019/00729_00002.png,19
./traffic-sign/train/00037/01459_00001.png,37
./traffic-sign/train/00007/00769_00002.png,7
./traffic-sign/train/00036/01687_00000.png,36
./traffic-sign/train/00041/00084_00000.png,41
./traffic-sign/train/00013/01452_00002.png,13
./traffic-sign/train/00041/01369_00001.png,41
./traffic-sign/train/00031/01956_00001.png,31
./traffic-sign/train/00019/00805_00002.png,19
./traffic-sign/train/00035/01216_00000.png,35
./traffic-sign/train/00024/01163_00002.png,24
./traffic-sign/train/00054/00484_00001.png,54
./traffic-sign/train/00019/00841_00000.png,19
./traffic-sign/train/00019/00133_00000.png,19
./traffic-sign/train/00028/00333_00002.png,28
./traffic-sign/train/00061/01111_00000.png,61
./traffic-sign/train/00001/00920_00001.png,1
./traffic-sign/train/00056/01784_00001.png,56
./traffic-sign/train/00041/01427_00001.png,41
./traffic-sign/train/00024/01870_00001.png,24
./traffic-sign/train/00017/00156_00001.png,17
./traffic-sign/train/00040/01741_00002.png,40
./traffic-sign/train/00022/01118_00000.png,22
./traffic-sign/train/00061/01231_00000.png,61
./traffic-sign/train/00017/00243_00001.png,17
./traffic-sign/train/00037/00167_00002.png,37
./traffic-sign/train/00053/01499_00001.png,53
./traffic-sign/train/00031/01916_00002.png,31
./traffic-sign/train/00047/01731_00002.png,47
./traffic-sign/train/00020/01834_00000.png,20
./traffic-sign/train/00018/00454_00002.png,18
./traffic-sign/train/00047/00185_00001.png,47
./traffic-sign/train/00022/00678_00002.png,22
./traffic-sign/train/00040/01435_00001.png,40
./traffic-sign/train/00012/01609_00001.png,12
./traffic-sign/train/00037/00168_00001.png,37
./traffic-sign/train/00040/01729_00000.png,40
./traffic-sign/train/00040/01825_00002.png,40
./traffic-sign/train/00053/00176_00001.png,53
./traffic-sign/train/00057/01934_00000.png,57
./traffic-sign/train/00032/00192_00001.png,32
./traffic-sign/train/00019/01227_00000.png,19
./traffic-sign/train/00039/01038_00002.png,39
./traffic-sign/train/00018/00365_00002.png,18
./traffic-sign/train/00038/01919_00000.png,38
./traffic-sign/train/00059/00182_00002.png,59
./traffic-sign/train/00061/00039_00002.png,61
./traffic-sign/train/00017/00002_00002.png,17
./traffic-sign/train/00038/00448_00000.png,38
./traffic-sign/train/00057/00788_00000.png,57
./traffic-sign/train/00031/01959_00001.png,31
./traffic-sign/train/00061/00945_00001.png,61
./traffic-sign/train/00019/01106_00000.png,19
./traffic-sign/train/00053/01182_00002.png,53
./traffic-sign/train/00047/01338_00001.png,47
./traffic-sign/train/00017/00132_00001.png,17
./traffic-sign/train/00047/00457_00001.png,47
./traffic-sign/train/00040/00708_00001.png,40
./traffic-sign/train/00017/00023_00002.png,17
./traffic-sign/train/00038/01849_00001.png,38
./traffic-sign/train/00061/01002_00000.png,61
./traffic-sign/train/00053/01649_00000.png,53
./traffic-sign/train/00007/00305_00000.png,7
./traffic-sign/train/00045/01350_00001.png,45
./traffic-sign/train/00047/00457_00000.png,47
./traffic-sign/train/00045/01192_00000.png,45
./traffic-sign/train/00053/01120_00000.png,53
./traffic-sign/train/00022/01057_00001.png,22
./traffic-sign/train/00019/01906_00001.png,19
./traffic-sign/train/00013/01452_00001.png,13
./traffic-sign/train/00022/01245_00000.png,22
./traffic-sign/train/00019/00964_00000.png,19
./traffic-sign/train/00030/00034_00002.png,30
./traffic-sign/train/00015/00709_00000.png,15
./traffic-sign/train/00002/01722_00001.png,2
./traffic-sign/train/00061/01873_00002.png,61
./traffic-sign/train/00032/00402_00002.png,32
./traffic-sign/train/00028/01035_00002.png,28
./traffic-sign/train/00046/00814_00001.png,46
./traffic-sign/train/00019/01344_00000.png,19
./traffic-sign/train/00001/00965_00001.png,1
./traffic-sign/train/00017/00910_00000.png,17
./traffic-sign/train/00061/01916_00000.png,61
./traffic-sign/train/00039/01107_00000.png,39
./traffic-sign/train/00061/00931_00000.png,61
./traffic-sign/train/00039/00629_00000.png,39
./traffic-sign/train/00044/01969_00002.png,44
./traffic-sign/train/00025/01176_00000.png,25
./traffic-sign/train/00047/01366_00001.png,47
./traffic-sign/train/00032/01846_00001.png,32
./traffic-sign/train/00001/01971_00002.png,1
./traffic-sign/train/00045/01284_00001.png,45
./traffic-sign/train/00041/01401_00000.png,41
./traffic-sign/train/00044/01597_00002.png,44
./traffic-sign/train/00053/00176_00002.png,53
./traffic-sign/train/00032/00758_00001.png,32
./traffic-sign/train/00017/00294_00001.png,17
./traffic-sign/train/00047/00493_00001.png,47
./traffic-sign/train/00046/01022_00001.png,46
./traffic-sign/train/00025/01184_00002.png,25
./traffic-sign/train/00047/01890_00002.png,47
./traffic-sign/train/00057/01272_00001.png,57
./traffic-sign/train/00019/01368_00001.png,19
./traffic-sign/train/00057/00790_00001.png,57
./traffic-sign/train/00027/01544_00002.png,27
./traffic-sign/train/00041/01149_00002.png,41
./traffic-sign/train/00017/00845_00002.png,17
./traffic-sign/train/00053/01551_00000.png,53
./traffic-sign/train/00022/00929_00002.png,22
./traffic-sign/train/00040/00826_00000.png,40
./traffic-sign/train/00057/01835_00001.png,57
./traffic-sign/train/00013/00197_00002.png,13
./traffic-sign/train/00061/00092_00001.png,61
./traffic-sign/train/00037/00975_00003.png,37
./traffic-sign/train/00054/00135_00000.png,54
